C. Autónoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla y León,Palencia,Piso,Calle Jorge Manrique 17,120,3,23000
Castilla y León,Palencia,Piso,general san Martin 3,111,3,169000
Castilla y León,Palencia,Atico,Calle San Roque 1,120,3,45000
Castilla y León,Palencia,Chalet,Avenida Palencia 74,129,4,49000
Castilla y León,Palencia,Chalet,Calle Buenavista 11,26,3,68000
Castilla y León,Palencia,Piso,Calle Jose Zorrilla 5,5,4,270000
Castilla y León,Palencia,Piso,Calle Manuel Martinez de Azcoitia s/n,69,2,100000
Castilla y León,Palencia,Casa Rural,Valsadornin 7,196,3,24000
Castilla y León,Palencia,Piso,Avenida Asturias 37,86,3,85000
Castilla y León,Palencia,Piso,Grupo Cooperativa San Pedro 10,40,4,105000
Castilla y León,Palencia,Casa Rural,Puente Caba s/n,30,5,50000
Castilla y León,Palencia,Piso,Calle el Soto 18,120,4,99000
Castilla y León,Palencia,Chalet,Avenida la constitucion 15,130,4,68000
Castilla y León,Palencia,Piso,Avenida Cervera 44,68,2,120000
Castilla y León,Palencia,Piso,Calle los Naranjos 3,66,2,28000
Castilla y León,Palencia,Casa Rural,Avenida del Ingeniero Rivera 7,609,7,350000
Castilla y León,Palencia,Casa Rural,Bascones 3,136,4,100000
Castilla y León,Palencia,Casa Rural,Calle Iglesia C Oj 5,21,0,13800
Castilla y León,Palencia,Chalet,Calle de Arriba 10,518,3,89000
Castilla y León,Palencia,Casa Rural,Avenida del Puente 22,204,6,150000
Castilla y León,Palencia,Chalet,C) Corca de Arriba 37,380,8,80000
Castilla y León,Palencia,Chalet,Avenida Sor Maria 41,228,2,69000
Castilla y León,Palencia,Chalet,Calle Mayor 29,133,2,105000
Castilla y León,Palencia,Piso,Calle Tello Tellez de Meneses 3,92,3,102000
Castilla y León,Palencia,Chalet,Calle Costanilla 11,190,5,53000
Castilla y León,Palencia,Chalet,Calle el Castillo 4,67,2,32000
Castilla y León,Palencia,Chalet,Calle fuentecobre 1,89,3,199000
Castilla y León,Palencia,Piso,Calle balmes 8,61,2,124500
Castilla y León,Palencia,Chalet,Plaza la Libertad s/n,150,0,22000
Castilla y León,Palencia,Piso,Avenida de Santiago Amon 5,138,4,290000
Castilla y León,Palencia,Piso,Calle el acebo 8,120,3,44900
Castilla y León,Palencia,Chalet,Paseo de la Cascajera 12,725,20,399000
Castilla y León,Palencia,Casa Rural,Calle Cantarranas 15,160,3,90000
Castilla y León,Palencia,Piso,Calle Jose Zorrilla 5,5,4,270000
Castilla y León,Palencia,Atico,Calle San Roque 1,91,3,45000
Castilla y León,Palencia,Piso,Calle Pintor Oliva 12,115,3,119000
Castilla y León,Palencia,Piso,Calle Ocho de Marzo 1,48,1,90000
Castilla y León,Palencia,Piso,Calle Grupo Ciudad de Duenas s/n,90,3,75000
Castilla y León,Palencia,Casa Rural,Calle Pasion 6,539,4,97500
Castilla y León,Palencia,Casa Rural,Valsadornin 7,196,3,24000
Castilla y León,Palencia,Casa Rural,Calle Filipinos 2,265,7,79000
Castilla y León,Palencia,Chalet,Calle Portugal 5,126,4,79000
Castilla y León,Palencia,Casa Rural,Travesia Cantarranas 2,330,6,59000
Castilla y León,Palencia,Chalet,Avenida Sor Maria 41,228,2,69000
Castilla y León,Palencia,Casa Rural,Calle Pasion 39,195,5,60000
Castilla y León,Palencia,Casa Rural,Calle Cantarranas 5,243,6,65000
Castilla y León,Palencia,Piso,Avenida Valdegudin 18,79,2,150000
Castilla y León,Palencia,Chalet,Calle Costanilla 11,193,5,53000
Castilla y León,Palencia,Piso,Tercer Barrio,58,2,90000
Castilla y León,Palencia,Piso,San Antonio,95,3,180000
Castilla y León,Palencia,Duplex,Centro,128,4,139000
Castilla y León,Palencia,Piso,Centro,150,4,180000
Castilla y León,Palencia,Piso,Centro,270,5,575000
Castilla y León,Palencia,Piso,Paseo de los Frailes,107,3,95000
Castilla y León,Palencia,Piso,Centro,168,5,530000
Castilla y León,Palencia,Piso,Calle Federico Mayo 2,3,3,55000
Castilla y León,Palencia,Piso,Calle los robles 21,84,3,34000
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,100,3,190000
Castilla y León,Palencia,Chalet,Villamuriel de Cerrato,100,4,165000
Castilla y León,Palencia,Piso,San Antonio,70,2,175000
Castilla y León,Palencia,Piso,Centro,110,3,90000
Castilla y León,Palencia,Chalet,Calle Fray Luis de Leon 10,102,3,135000
Castilla y León,Palencia,Piso,Venta de Banos,113,4,74000
Castilla y León,Palencia,Piso,Calle el Pajar 1,39,1,70000
Castilla y León,Palencia,Piso,Cardenal Cisneros,97,4,188000
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,60,2,79000
Castilla y León,Palencia,Chalet,Calle de Brasil 11,197,5,295000
Castilla y León,Palencia,Casa Rural,Calle la Iglesia,53,1,15000
Castilla y León,Palencia,Piso,Centro,80,3,90000
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,90,3,150000
Castilla y León,Palencia,Piso,Centro,86,3,170000
Castilla y León,Palencia,Piso,Centro,95,2,260000
Castilla y León,Palencia,Piso,Centro,87,2,392000
Castilla y León,Palencia,Piso,Paseo del Ayuntamiento s/n,140,3,89000
Castilla y León,Palencia,Duplex,Centro,128,4,139000
Castilla y León,Palencia,Piso,Centro,110,3,258000
Castilla y León,Palencia,Piso,Calle General San Martin 9,82,3,162500
Castilla y León,Palencia,Casa Rural,Avenida del Ejercito Espanol 12,161,5,50000
Castilla y León,Palencia,Chalet,Urbanizacion Llanos Verdeguera 2,130,4,169000
Castilla y León,Palencia,Piso,El Cristo - Tejera,55,3,195000
Castilla y León,Palencia,Piso,Cardenal Cisneros,90,4,135000
Castilla y León,Palencia,Chalet,Calle Corazon de Jesus 13,113,3,85000
Castilla y León,Palencia,Chalet,Grijota,100,3,150000
Castilla y León,Palencia,Chalet,Villamuriel de Cerrato,100,4,165000
Castilla y León,Palencia,Piso,Centro,104,3,238000
Castilla y León,Palencia,Chalet,Guardo,250,3,84000
Castilla y León,Palencia,Piso,Centro,180,5,430000
Castilla y León,Palencia,Piso,San Antonio,74,2,170000
Castilla y León,Palencia,Piso,Grijota,85,3,150000
Castilla y León,Palencia,Piso,Calle Canonigo San Martin Palencia,65,2,65000
Castilla y León,Palencia,Chalet,Diseminados s/n,117,3,56700
Castilla y León,Palencia,Piso,Eras del Bosque - S Juanillo,71,2,120000
Castilla y León,Palencia,Piso,Magaz,90,3,65000
Castilla y León,Palencia,Piso,Centro,90,3,49000
Castilla y León,Palencia,Chalet,Calle Arrabal 20,20,10,480000
Castilla y León,Palencia,Piso,Villamuriel de Cerrato,79,3,88000
Castilla y León,Palencia,Piso,San Antonio,120,4,183000
Castilla y León,Palencia,Piso,Calle rio ebro 1,99,3,88000
Castilla y León,Palencia,Chalet,Cervera de Pisuerga,158,4,45000
Castilla y León,Palencia,Piso,Centro,84,3,85500
Castilla y León,Palencia,Piso,Centro,90,4,99000
Castilla y León,Palencia,Piso,Calle Becerro de Bengoa 13,174,5,165000
Castilla y León,Palencia,Chalet,Calle Mayor,780,4,30000
Castilla y León,Palencia,Piso,Centro,95,2,260000
Castilla y León,Palencia,Piso,Avenida Buenos Aires 3,114,3,115000
Castilla y León,Palencia,Piso,El Carmen - Fabrica de Armas,80,3,79000
Castilla y León,Palencia,Piso,Tercer Barrio,80,3,140000
Castilla y León,Palencia,Piso,Paseo Padre Faustino Calvo,75,3,65000
Castilla y León,Palencia,Piso,Calle Juan Bravo,78,3,75000
Castilla y León,Palencia,Piso,Calle Higueras 1,136,4,50000
Castilla y León,Palencia,Piso,Venta de Banos,113,4,74000
Castilla y León,Palencia,Piso,Calle el silencio 8,84,3,70000
Castilla y León,Palencia,Piso,Calle Canonigo San Martin Palencia,65,2,65000
Castilla y León,Palencia,Estudio,Hospital - Carrechiquilla,50,0,100000
Castilla y León,Palencia,Piso,El Cristo - Tejera,69,2,95000
Castilla y León,Palencia,Piso,Centro,95,2,260000
Castilla y León,Palencia,Duplex,Centro,128,4,139000
Castilla y León,Palencia,Piso,Centro,140,3,420000
Castilla y León,Palencia,Piso,El Carmen - Fabrica de Armas,73,3,135000
Castilla y León,Palencia,Piso,Centro,110,3,258000
Castilla y León,Palencia,Piso,Eras del Bosque - S Juanillo,92,3,190000
Castilla y León,Palencia,Piso,Pan y Guindas,90,3,90000
Castilla y León,Palencia,Piso,Calle los robles 21,101,3,34000
Castilla y León,Palencia,Chalet,Calle de Brasil 11,187,5,295000
Castilla y León,Palencia,Chalet,Calle Mayor,780,4,30000
Castilla y León,Palencia,Piso,Paseo Padre Faustino Calvo,75,3,65000
Castilla y León,Palencia,Piso,El Cristo - Tejera,86,3,125000
Castilla y León,Palencia,Piso,Calle el silencio 8,114,3,70000
Castilla y León,Palencia,Piso,Calle Pedro Fernandez de Pulgar 8,30,3,160000
Castilla y León,Palencia,Chalet,Plaza Capitan Calvo 8,60,3,90000
Castilla y León,Palencia,Chalet,Urbanizacion Llanos Verdeguera 2,130,4,169000
Castilla y León,Palencia,Piso,Tercer Barrio,80,3,140000
Castilla y León,Palencia,Piso,Calle Juan Bravo,78,3,75000
Castilla y León,Palencia,Chalet,C/Pozo Nuevo 2,277,7,125000
Castilla y León,Palencia,Piso,Duenas,47,3,55000
Castilla y León,Palencia,Piso,Centro,180,5,430000
Castilla y León,Palencia,Casa Rural,Calle la Iglesia,43,1,15000
Castilla y León,Palencia,Piso,Venta de Banos,113,4,74000
Castilla y León,Palencia,Piso,Calle Federico Mayo 2,3,3,55000
Castilla y León,Palencia,Piso,Calle General San Martin 9,105,3,162500
Castilla y León,Palencia,Chalet,Fuentes de Valdepero,120,3,136800
Castilla y León,Palencia,Piso,Magaz,90,2,70000
Castilla y León,Palencia,Chalet,C/Mayor 2,208,6,25000
Castilla y León,Palencia,Chalet,Calle Santa Maria,324,4,75000
Castilla y León,Palencia,Piso,Centro,78,3,89000
Castilla y León,Palencia,Piso,Casas del Hogar 39,112,3,40000
Castilla y León,Palencia,Piso,San Antonio,74,2,170000
Castilla y León,Palencia,Chalet,Calle San Juan s/n,226,3,65000
Castilla y León,Palencia,Piso,Alba de los Cardanos 4,48,1,58713
Castilla y León,Palencia,Piso,Puente el 1,110,3,79500
Castilla y León,Palencia,Estudio,Centro,48,0,105000
Castilla y León,Palencia,Piso,Miguel de Unamuno,120,3,69000
Castilla y León,Palencia,Piso,Tercer Barrio,104,4,155000
Castilla y León,Palencia,Casa Rural,Calle la Iglesia,56,1,15000
Castilla y León,Palencia,Piso,Venta de Banos,116,4,84000
Castilla y León,Palencia,Piso,Calle Becerro de Bengoa Palencia,48,1,98000
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,100,3,190000
Castilla y León,Palencia,Piso,Paseo Padre Faustino Calvo,75,3,65000
Castilla y León,Palencia,Piso,Magaz,102,3,47000
Castilla y León,Palencia,Piso,Sector 8,31,3,150000
Castilla y León,Palencia,Piso,Centro,5,2,200000
Castilla y León,Palencia,Piso,El Cristo - Tejera,85,3,145000
Castilla y León,Palencia,Chalet,979240461,268,470000,Villalobon
Castilla y León,Palencia,Casa Rural,Calle las Huertas 5,160,4,40000
Castilla y León,Palencia,Atico,Calle Isabel la Catolica,117,3,80000
Castilla y León,Palencia,Piso,San Antonio,120,4,183000
Castilla y León,Palencia,Chalet,Calle Corazon de Jesus 13,103,3,85000
Castilla y León,Palencia,Piso,Magaz,90,2,70000
Castilla y León,Palencia,Casa Rural,Calle Pago Itero 60,48,1,65000
Castilla y León,Palencia,Piso,Centro,140,3,420000
Castilla y León,Palencia,Piso,Calle Canonigo San Martin Palencia,68,2,65000
Castilla y León,Palencia,Piso,Calle el silencio 8,91,3,70000
Castilla y León,Palencia,Piso,Centro,168,5,530000
Castilla y León,Palencia,Piso,Ave Maria,60,2,166000
Castilla y León,Palencia,Piso,San Antonio,50,3,80000
Castilla y León,Palencia,Casa Rural,Calle de la Virgen 21,122,4,55000
Castilla y León,Palencia,Piso,Calle Cenera de Zalima 2,32,3,85000
Castilla y León,Palencia,Piso,Tercer Barrio,58,2,90000
Castilla y León,Palencia,Piso,El Carmen - Fabrica de Armas,80,3,79000
Castilla y León,Palencia,Piso,CASTILLO DE MAGAZ,113,3,33000
Castilla y León,Palencia,Piso,El Cristo - Tejera,69,2,95000
Castilla y León,Palencia,Chalet,Calle Ibiza,136,4,155000
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,60,2,79000
Castilla y León,Palencia,Piso,Centro,70,3,119990
Castilla y León,Palencia,Piso,Calle Branosera 2,82,3,180000
Castilla y León,Palencia,Chalet,Calle Modesto Lafuente 2,187,5,88000
Castilla y León,Palencia,Chalet,Diseminados s/n,101,3,56700
Castilla y León,Palencia,Piso,Cardenal Cisneros,97,4,188000
Castilla y León,Palencia,Chalet,Calle calvario,15,3,32000
Castilla y León,Palencia,Atico,Calle Floridablanca 12,50,1,79900
Castilla y León,Palencia,Chalet,Grijota,68,2,195000
Castilla y León,Palencia,Chalet,Monzon de Campos,1000,6,250000
