Provincia,Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
Islas Baleares,102313065,"Casa independiente en Diseminado Diseminados, 460",Chalet,"Sobre una magnífica parcela de aproximadamente 15.000 m² se está construyendo una Villa tipo finca de dos cuerpos en forma de L con una perfecta orientación al este, lo que permite disfrutar de una amplia vista a las montañas de la Colonia St. Pere y al mar. Está finca está situada a unos 100 metros de la tranquila calle residencial y un largo camino de entrada, bordeado a derecha e izquierda con paredes de piedra natural, nos conduce directamente a la propiedad. La entrada a la propiedad está asegurada por una puerta de entrada eléctrica con un acabado de óxido. En una de las alas de la casa se sitúa el área de día de aproximadamente 80 m² y que acoge la sala de estar, un comedor y la cocina abierta con una isla. Tres grandes puertas corredizas nos ofrecen una excelente vista de la piscina y el área de la terraza. Las puertas correderas le llevan directamente al Porche"" cubierto. Aquí tiene la oportunidad de diseñar su propia área exterior cubierta de aproximadamente 45 m². Una chimenea en la sala de estar es parte del equipamiento y la calefacción por suelo radiante proporciona aquí y en toda la casa la temperatura adecuada en invierno. La altura del techo en la sala de estar es de entre 2,90 my 4,50 por lo que disfrutamos de una maravillosa sensación de espacio, destacando las vigas del techo de madera, que provienen de Austria. En la segunda parte del edificio, la zona de noche, incluye un total de 4 dormitorios, dos baños completos y un baño/aseo de invitados. El dormitorio principal dispone de un vestidor y un ""baño en suite"". Desde los 3 dormitorios principales, que también están equipados con grandes ventanales, se puede disfrutar asimismo de una hermosa vista a la piscina y la terraza. Ambas partes del edificio están conectadas con el área de la entrada principal y una escalera que conduce al estacionamiento subterráneo de aproximadamente 120 m². Aquí se pueden aparcar cómodamente dos o tres vehículos. Las conexiones para lavadora y secadora también se ubican en la planta sótano. La villa cuenta con dos salas de máquinas, una para la vivienda y otra independiente para maquinaria de la piscina. El aparcamiento subterráneo está equipado con puerta eléctrica de entrada y el suelo del garaje está pavimentado.""",951123806,"Diseminado Diseminados, 460",2450000,4
Islas Baleares,101891324,"Chalet en Calle Castillejos, 8",Chalet,"Taylorbuilding vende esta casa en venta en Coll den Rabassa, trata de una planta baja de techo libre con 110m2 con 3 habitaciones y 3 baños, totalmente reformada.   Distribución: Al entrar, nos encontramos con un hall-recibidor que nos lleva al salón-comedor, amplio y luminoso. Más adelante veremos la cocina que está totalmente equipada y abierta con una barra para desayunos. En la misma planta contamos con dos habitaciones exteriores y luminosas. Si seguimos saldremos a la terraza de la casa. Tiene unas escaleras exteriores para acceder a la planta de arriba o también una de escalera de caracol desde el interior para acceder a la habitación superior, la habitación más grande de la vivienda con baño en suite y acceso directo a una terraza enorme con vistas despejadas, también tiene acceso a la azotea que tiene vistas parciales al mar. Calidades: Totalmente reformada, 3 habitaciones, 3 baños, posibilidad de plaza de parking en venta, galería, zona de bbq, 3 terrazas, 110m2, pre-instalación de aire acondicionado, suelo porcelanico, carpintería exterior aluminio doble acristalamiento, carpintería interior madera, baños completos, zona tranquila. El plano puede no corresponder o ser orientativo. El anuncio puede contener errores. ¡Para más información no dude en contactarnos! Desde 1996.",871240794,"Calle Castillejos, 8",495000,3
Islas Baleares,101226553,"Piso en Calle Tamarell, 7",Piso,"La Perla de Sa Coma se encuentra al noreste de la isla de Mallorca, en la magnífica zona de Sa Coma, municipio de Sant Llorenç des Cardassar. Está próxima a espectaculares playas con amplios arenales y aguas transparentes y al espacio natural de interés protegido la Punta de N´Amer. Todo ello convierte tu casa de playa en un lugar ideal para disfrutar de la Costa de Mallorca y su bella naturaleza. La urbanización cuenta con apartamentos y áticos con solárium de 2 y 3 dormitorios con 2 baños e incluyen plaza de aparcamiento exterior y/o en sótano con trastero. El residencial cuenta con cerramiento perimetral, lo que permitirá una mayor seguridad para ti y tu familia para disfrutar de sus excelentes zonas comunes con: piscina de adultos e infantil, jacuzzi, área de juegos, zona verde interior y caminos interiores. ¿Te imaginas vivir aquí?",871244987,"Calle Tamarell, 7",335000,2
Islas Baleares,100888258,Casa independiente en Ma-3140,Chalet,"Casa unifamiliar aislada en Ruberts (Sencellas) Finca con vivienda en terreno de 3.332 m² Esta finca denominada Sa Rota en Ruberts, se sitúa en el antiguo pueblo perteneciente al municipio de Sencelles.   La vivienda con todos los requisitos legales tiene una superficie construida de 90m² y una pequeña edificación próxima de unos 18 m², más un porche anexo de 14.20m² en un terreno de 3.332 m². Es un lugar donde vivir toda la tranquilidad que ofrece la isla de Mallorca, en un entorno de naturaleza.   Lugar no masificado y a 20 minutos de la capital de la isla, es ideal para practicar actividades relacionadas con la naturaleza: senderismo, mountain bike...   La privacidad es uno de los mayores potenciales de esta finca, lugar donde disfrutar con su familia y amigos.   No pierda la oportunidad de poder vivir en esta magnífica casa en un inigualable entorno.   ¿Te imaginas vivir aquí?   ¡Esperamos tu llamada!  .",871240727,Ma-3140,375000,3
Islas Baleares,102195319,Casa independiente,Chalet,"Esta hermosa casa de pueblo de 156 m², con sus encantadores vigas de madera y arcos, representa una oportunidad única para disfrutar de la auténtica vida de pueblo. Su ubicación privilegiada en el centro del pueblo de Llucmajor ofrece acceso a todos los servicios esenciales y tiene una excelente conexión con todas las áreas de la isla. La casa está distribuida en dos plantas, lo que brinda un espacio amplio y cómodo para vivir. En la planta principal, encontrarás una acogedora sala de estar con acceso directo al patio, una cocina completamente amueblada, una lavandería y un baño exterior con la posibilidad de crear otro baño en el futuro si se desea. Además, hay dos habitaciones en esta planta, ideales para diversas necesidades. En la planta superior, nos encontramos con dos dormitorios adicionales y otra terraza, que se convierten en espacios íntimos y tranquilos para descansar y relajarse. La propiedad ofrece muchas posibilidades para ser personalizada según los gustos y necesidades de cada persona. No dude en llamarnos para completar información y solicitar una visita, le encantará.",871240590,Llucmajor Interior,280000,4
Islas Baleares,102299425,Chalet adosado en Camino d'es Degollador,Chalet,"A poca distancia de la Contramurada podemos disfrutar de esta bonita propiedad con un fantástico jardín y piscina privada. La casa cuenta en planta baja con una agradable sala de estar con chimenea, zona comedor con mucha luz natural y salida exterior, cocina totalmente equipada, baño completo, una habitación tipo despacho y lavadero exterior.  En la primera planta encontramos 3 dormitorios dobles, uno de ellos con salida a una terraza descubierta y otro baño completo. La parcela de más de 600m2 tiene una amplia zona destinada a jardín, una pérgola, una maravillosa piscina y una construcción anexa formada por una barbacoa, un baño y un trastero. Una propiedad en el centro de Ciutadella verdaderamente excepcional.",871240124,Camino d'es Degollador,950000,4
Islas Baleares,102274599,Chalet adosado,Chalet,"Propiedad en la encantadora zona de Sa Coma en Bunyola, chalet adosado de 174 m² con terraza y jardín. La casa está distribuida en dos plantas, lo que brinda un espacio amplio y cómodo. En la planta principal encontramos salón comedor con salida al porche, cocina independiente amueblada, lavadero y un aseo.  En la planta superior, tres dormitorios (dos de ellos amplios y uno sencillo) y dos baños. Un atractivo toque final aguarda en la primera planta, donde una escalera les lleva a un bonito solárium con vistas panorámicas.  Carpintería interior de norte, exterior de aluminio con doble acristalamiento (Climalit) y persianas mallorquinas. Aire acondicionado en el salón y el dormitorio principal. Garaje para dos coches. Aljibe. Terraza de 30 m² y 100 m² de jardín. ¡No dudes en llamarnos para obtener más información y solicitar una visita a esta maravillosa propiedad!",871240590,Bunyola,465000,3
Islas Baleares,101682681,"Piso en Blai Bonet, 8",Piso,"Llámanos para una visita Posibilidad de precio negociable! Contáctame ahora, pide una visita personalizada, mi alegría será ayudarte a comprar esta magnifica propiedad, única en su tipo en BELAVENT. Vistas al golf, luminoso, con jardines exóticos y 3 hermosas y amplias piscinas Muy amplio Piso en Venta situado en un tranquilo complejo residencial con varias piscinas comunitarias junto al golf de Santa Ponsa y a sólo 3 minutos de la nueva marina de Port Adriano. Este AMPLIO Y LUMINOSO apartamento en venta en Nova Santa Ponsa dispone de 3 amplios dormitorios, 3 baños, amplia cocina independiente, espacioso salón-comedor que da paso a una gran terraza con vista al Golf de Santa Ponsa. Destaca por su generosidad de espacio y una gran luminosidad dado que el piso hace esquina, ofreciendo unas maravillosas vistas panorámicas a las montañas y al golf. Sus suelos son de mármol, y las calidades del apartamento son de muy buena calidad. Dispone de parking amplio y gran trastero en el mismo edificio y de muy fácil acceso. Contáctame ahora, pide una visita personalizada, mi alegría será ayudarte a comprar esta magnifica propiedad, única en su tipo en BELAVENT..",682526247,"Blai Bonet, 8",988000,3
Islas Baleares,100120932,Piso,Piso,"Palma. Zona Son Armadans. Este piso tiene una superficie de 142m2 aproximadamente y está situada en una buena zona. Tiene vistas despejadas, amplio salón comedor de 41m2, gran cocina amueblada y equipada de 19m2, coladuria, 3 habitaciones dobles, 3 baños (1 en suite), suelos de parquet, calefacción, aire acondicionado frío y calor, dos terrazas de 6,5m2 y 4,99m2 aprox. , 1 plaza de garaje, trastero, vistas despejadas. Zona con todos los servicios a 5 minutos del Paseo marítimo y a 5 minutos del centro.",871240801,barrio Son Armadams,650000,3
Islas Baleares,102204579,Piso,Piso,"Apartamento Paz"" a la venta con Prestige, es un lujoso apartamento de 114 metros cuadrados ubicado en Marina Botafoch, una de las zonas más exclusivas de Ibiza. Con un diseño de carácter muy fresco y refinado, esta propiedad ofrece un ambiente acogedor y sofisticado, perfecto para disfrutar de una vida de lujo y comodidad en la isla. ACCESO ENTRADA Y PARKING El acceso a este apartamento es cómodo y seguro, proporcionando tranquilidad a los residentes. La entrada al complejo está diseñada con elegancia y cuenta con medidas de seguridad para garantizar la privacidad de los propietarios. El precio del apartamento incluye una plaza de parking privada, lo que facilita el estacionamiento y proporciona una comodidad adicional para los residentes y sus visitantes. DISTRIBUCIÓN El diseño interior de este apartamento ha sido cuidadosamente planificado para optimizar el espacio y proporcionar una distribución funcional. Los amplios espacios de la zona de estar, permiten la comodidad y flexibilidad en la disposición del mobiliario. Las tres habitaciones se distribuyen estratégicamente para ofrecer privacidad y comodidad, y el baño ensuite añade un toque de lujo adicional. El apartamento dispone de una distribución impecable que combina a la perfección, funcionalidad y estilo.  EXTERIOR El apartamento cuenta con una maravillosa terraza cubierta de aproximadamente 30 metros cuadrados. Este espacio exterior se convierte en una extensión natural de la sala de estar, proporcionando un ambiente agradable para disfrutar del clima mediterráneo y de momentos inolvidables junto a familiares y amigos. La piscina comunitaria es otro atractivo exterior que permite a los residentes relajarse y disfrutar de momentos de ocio bajo el sol. EQUIPAMIENTO La cocina totalmente equipada ofrece todo lo necesario para los amantes de la gastronomía y la cocina. Además, la lavandería incorporada añade un toque práctico y funcional a esta propiedad. Las decoraciones y materiales de calidad utilizados en todo el apartamento reflejan un cuidado exquisito en cada detalle.  ORIENTACIÓN, UBICACIÓN Y VISTAS Gracias a su orientación, este apartamento disfruta de abundante luz natural durante gran parte del día. Esto crea un ambiente luminoso y acogedor en todas las áreas del hogar y resalta la belleza de los espacios interiores. Ubicado en Marina Botafoch, una de las zonas más exclusivas de Ibiza, este apartamento ofrece acceso a una amplia gama de servicios y comodidades de primera clase. Desde restaurantes gourmet hasta boutiques de moda y clubes nocturnos de renombre, todo se encuentra a poca distancia. Además, la cercanía al puerto deportivo y a la playa de Talamanca hacen de esta propiedad una inversión inigualable y un lugar perfecto para disfrutar del estilo de vida mediterráneo en su máxima expresión. IDEAL PARA En resumen, este apartamento en Marina Botafoch es una oportunidad única para aquellos que buscan una residencia de lujo en Ibiza, que ofrece una combinación perfecta de comodidad, exclusividad y estilo en un entorno envidiable. No se pierda esta oportunidad y haga una cita para una visita ahora. También ofrecemos visitas virtuales bajo petición. Póngase en contacto con nosotros hoy para una visita o más información por teléfono: + 34 o por correo electrónico:.""",871240657,Marina Botafoc - Talamanca,850000,3
