Provincia,descrip,Precio,Habitaciones
Asturias,Piso,175000,3
Asturias,Piso,129900,3
Asturias,Piso,179000,3
Asturias,Piso,120000,2
Asturias,Piso,220000,4
Asturias,Piso,370000,5
Asturias,Piso,335000,4
Asturias,Piso,120000,1
Asturias,Chalet,540000,6
Asturias,Piso,129000,3
Asturias,Piso,149900,3
Asturias,Chalet,335000,3
Asturias,Piso,145000,3
Asturias,Piso,155000,2
Asturias,Piso,109900,3
Asturias,Piso,99000,3
Asturias,Chalet,250000,5
Asturias,Piso,115000,3
Asturias,Chalet,595000,9
Asturias,Chalet,167000,4
Asturias,Piso,230000,2
Asturias,Duplex,120000,5
Asturias,Piso,215000,3
Asturias,Duplex,520000,3
Asturias,Piso,165000,2
Asturias,Chalet,370000,4
Asturias,Piso,29000,2
Asturias,Chalet,390000,4
Asturias,Chalet,240000,4
Asturias,Piso,138000,3
Asturias,Chalet,192000,3
Asturias,Piso,69500,3
Asturias,Piso,120000,1
Asturias,Piso,153000,3
Asturias,Casa Rural,24000,0
Asturias,Piso,99500,1
Asturias,Chalet,180000,6
Asturias,Casa Rural,98000,4
Asturias,Piso,215000,2
Asturias,Piso,220000,3
Asturias,Piso,105000,2
Asturias,Piso,218000,3
Asturias,Piso,152000,3
Asturias,Piso,150000,4
Asturias,Chalet,350000,7
Asturias,Piso,110000,2
Asturias,Piso,56000,2
Asturias,Chalet,1200000,8
Asturias,Chalet,65000,2
Asturias,Chalet,77000,5
Asturias,Piso,149000,4
Asturias,Piso,250000,2
Asturias,Chalet,349000,3
Asturias,Piso,110000,3
Asturias,Piso,226000,3
Asturias,Chalet,490000,4
Asturias,Piso,149000,3
Asturias,Piso,39900,1
Asturias,Piso,94800,1
Asturias,Piso,245000,3
Asturias,Casa Rural,99000,2
Asturias,Chalet,400000,5
Asturias,Chalet,150000,3
Asturias,Piso,60000,2
Asturias,Duplex,210000,3
Asturias,Piso,200000,3
Asturias,Chalet,319000,4
Asturias,Chalet,570000,5
Asturias,Piso,70000,3
Asturias,Piso,390000,6
Asturias,Duplex,227000,3
Asturias,Chalet,74900,3
Asturias,Piso,130000,3
Asturias,Piso,179000,2
Asturias,Chalet,235000,5
Asturias,Duplex,136000,3
Asturias,Casa Rural,45000,4
Asturias,Ático,370000,3
Asturias,Piso,129900,1
Asturias,Piso,290000,2
Asturias,Piso,185000,2
Asturias,Piso,275000,2
Asturias,Piso,165000,3
Asturias,Piso,197000,3
Asturias,Piso,193000,2
Asturias,Chalet,82000,3
Asturias,Casa Rural,41000,4
Asturias,Piso,110000,3
Asturias,Piso,139000,2
Asturias,Ático,185000,2
Asturias,Chalet,180000,2
Asturias,Piso,139000,3
Asturias,Piso,349000,3
Asturias,Chalet,290000,4
Asturias,Piso,125000,1
Asturias,Piso,165000,2
Asturias,Piso,69000,3
Asturias,Piso,329000,4
Asturias,Piso,215000,4
Asturias,Piso,159000,3
Asturias,Piso,275000,4
Asturias,Duplex,140000,2
Asturias,Piso,90000,1
Asturias,Chalet,195000,3
Asturias,Piso,295000,4
Asturias,Piso,250000,3
Asturias,Piso,175000,3
Asturias,Casa Rural,135000,5
Asturias,Duplex,169000,3
Asturias,Piso,136500,2
Asturias,Piso,115000,3
Asturias,Piso,145000,2
Asturias,Piso,119000,2
Asturias,Piso,139000,2
Asturias,Piso,55000,3
Asturias,Piso,124000,3
Asturias,Piso,116000,3
Asturias,Piso,69000,1
Asturias,Chalet,445000,3
Asturias,Duplex,109000,4
Asturias,Piso,199900,3
Asturias,Piso,99900,2
Asturias,Piso,84000,4
Asturias,Piso,149000,4
Asturias,Chalet,649900,8
Asturias,Chalet,360000,4
Asturias,Piso,44900,2
Asturias,Piso,159900,2
Asturias,Piso,215000,3
Asturias,Piso,72000,3
Asturias,Chalet,390000,2
Asturias,Chalet,740000,4
Asturias,Chalet,139900,4
Asturias,Piso,99000,2
Asturias,Piso,86000,3
Asturias,Piso,385000,3
Asturias,Chalet,259000,4
Asturias,Piso,165000,3
Asturias,Piso,195000,4
Asturias,Piso,140000,3
Asturias,Chalet,245000,3
Asturias,Ático,145000,2
Asturias,Chalet,1300000,4
Asturias,Ático,370000,3
Asturias,Chalet,1200000,8
Asturias,Piso,149000,4
Asturias,Piso,163000,2
Asturias,Piso,22000,3
Asturias,Piso,139000,3
Asturias,Piso,134700,3
Asturias,Chalet,375000,4
Asturias,Duplex,85000,1
Asturias,Chalet,298000,4
Asturias,Chalet,185000,2
Asturias,Piso,72000,3
Asturias,Duplex,85000,1
Asturias,Casa Rural,92000,1
Asturias,Chalet,1250000,12
Asturias,Piso,190000,3
Asturias,Chalet,350000,5
Asturias,Piso,295000,4
Asturias,Piso,139900,1
Asturias,Chalet,299000,3
Asturias,Piso,180000,4
Asturias,Piso,152000,3
Asturias,Chalet,155000,4
Asturias,Chalet,60000,2
Asturias,Piso,172000,2
Asturias,Casa Rural,45000,4
Asturias,Piso,78000,2
Asturias,Chalet,950000,6
Asturias,Chalet,390000,3
Asturias,Piso,100000,3
Asturias,Piso,169900,4
Asturias,Piso,55000,3
Asturias,Piso,169900,3
Asturias,Chalet,450000,4
Asturias,Piso,360000,3
Asturias,Piso,135000,3
Asturias,Piso,300000,3
Asturias,Piso,90000,3
Asturias,Piso,57000,3
Asturias,Piso,110000,1
Asturias,Piso,169900,3
Asturias,Duplex,163000,2
Asturias,Chalet,320000,3
Asturias,Piso,165000,2
Asturias,Piso,320000,5
Asturias,Chalet,750000,14
Asturias,Piso,65000,3
Asturias,Piso,199000,3
Asturias,Duplex,379000,4
Asturias,Piso,87000,4
Asturias,Piso,215000,3
Asturias,Piso,63000,3
Asturias,Casa Rural,60000,2
Asturias,Piso,298000,2
Asturias,Piso,125000,2
Asturias,Piso,129900,1
Asturias,Piso,167000,3
Asturias,Piso,125000,4
Asturias,Piso,460000,5
Asturias,Piso,120000,4
Asturias,Chalet,255000,5
Asturias,Chalet,599000,8
Asturias,Piso,105000,2
Asturias,Chalet,125000,5
Asturias,Piso,90000,3
Asturias,Chalet,487000,6
Asturias,Piso,80000,3
Asturias,Chalet,228000,3
Asturias,Chalet,365000,7
Asturias,Piso,110000,2
Asturias,Piso,79000,3
Asturias,Piso,115000,7
Asturias,Chalet,249000,5
Asturias,Chalet,745000,10
Asturias,Chalet,140000,2
Asturias,Piso,550000,4
Asturias,Piso,129000,5
Asturias,Piso,48500,1
Asturias,Piso,70000,3
Asturias,Chalet,300000,10
Asturias,Chalet,125000,2
Asturias,Chalet,425000,3
Asturias,Chalet,380000,6
Asturias,Piso,72000,2
Asturias,Piso,60000,4
Asturias,Piso,55000,2
Asturias,Chalet,176000,2
Asturias,Piso,130000,3
Asturias,Piso,115000,4
Asturias,Chalet,330000,5
Asturias,Piso,145000,3
Asturias,Piso,155000,3
Asturias,Chalet,195000,2
Asturias,Piso,160000,3
Asturias,Chalet,399000,4
Asturias,Piso,39500,3
Asturias,Piso,133000,2
Asturias,Piso,78000,3
Asturias,Chalet,165000,3
Asturias,Piso,85000,3
Asturias,Piso,120000,3
Asturias,Duplex,650000,5
Asturias,Piso,53000,3
Asturias,Piso,73000,3
Asturias,Piso,165000,3
Asturias,Chalet,290000,4
Asturias,Piso,65000,1
Asturias,Chalet,231000,4
Asturias,Piso,75000,3
Asturias,Chalet,570000,4
Asturias,Piso,135000,2
Asturias,Piso,190000,2
Asturias,Piso,185000,3
Asturias,Chalet,387500,5
Asturias,Chalet,560000,10
Asturias,Piso,105000,4
Asturias,Chalet,530000,6
Asturias,Piso,185000,2
Asturias,Chalet,1000000,5
Asturias,Chalet,60000,2
Asturias,Piso,57000,2
Asturias,Piso,48500,3
Asturias,Chalet,49500,3
Asturias,Piso,90000,2
Asturias,Chalet,80000,3
Asturias,Piso,160000,5
Asturias,Duplex,197000,2
Asturias,Piso,70000,3
Asturias,Chalet,145000,3
Asturias,Chalet,230000,1
Asturias,Chalet,48000,3
Asturias,Piso,108000,3
Asturias,Chalet,695000,9
Asturias,Piso,133000,3
Asturias,Chalet,830000,5
Asturias,Chalet,185000,4
Asturias,Piso,215000,3
Asturias,Chalet,250000,6
Asturias,Chalet,85000,3
Asturias,Chalet,700000,4
Asturias,Chalet,345000,4
Asturias,Chalet,298000,6
Asturias,Chalet,780000,5
Asturias,Piso,29500,3
Asturias,Chalet,167000,6
Asturias,Chalet,86000,3
Asturias,Piso,240000,4
Asturias,Chalet,350000,3
Asturias,Piso,310000,3
Asturias,Piso,145000,3
Asturias,Piso,109500,1
Asturias,Piso,266000,3
Asturias,Piso,198000,1
Asturias,Piso,99000,5
Asturias,Ático,255000,4
Asturias,Piso,39000,2
Asturias,Piso,154900,3
Asturias,Piso,149900,2
Asturias,Chalet,995000,7
Asturias,Piso,78000,3
Asturias,Piso,226000,2
Asturias,Piso,28000,2
Asturias,Piso,190000,3
Asturias,Piso,33000,2
Asturias,Duplex,346000,5
Asturias,Chalet,69000,1
Asturias,Chalet,43000,4
Asturias,Piso,178000,3
Asturias,Casa Rural,60000,3
Asturias,Piso,83025,3
Asturias,Casa Rural,130000,2
Asturias,Chalet,355000,5
Asturias,Duplex,94000,5
Asturias,Piso,86000,1
Asturias,Piso,117000,2
Asturias,Duplex,225000,3
Asturias,Piso,130000,3
Asturias,Piso,90000,3
Asturias,Piso,57000,3
Asturias,Chalet,324900,3
Asturias,Piso,353000,3
Asturias,Duplex,182000,2
Asturias,Chalet,155000,3
Asturias,Chalet,990000,7
Asturias,Piso,174000,3
Asturias,Piso,164000,3
Asturias,Piso,35000,3
Asturias,Piso,75000,2
Asturias,Piso,95000,1
Asturias,Piso,124000,3
Asturias,Piso,51000,2
Asturias,Chalet,380000,4
Asturias,Chalet,30000,4
Asturias,Piso,125000,3
Asturias,Piso,125000,3
Asturias,Piso,119000,2
Asturias,Chalet,150000,1
Asturias,Piso,135000,3
Asturias,Piso,40000,3
Asturias,Piso,207000,3
Asturias,Piso,95000,2
Asturias,Piso,139000,3
Asturias,Piso,98000,3
Asturias,Chalet,59000,3
Asturias,Piso,116000,3
Asturias,Piso,76000,3
Asturias,Chalet,240000,4
Asturias,Piso,165000,4
Asturias,Chalet,145000,5
Asturias,Chalet,398000,5
Asturias,Duplex,232500,2
Asturias,Piso,90000,3
Asturias,Piso,95000,1
Asturias,Piso,215000,3
Asturias,Piso,198000,2
Asturias,Casa Rural,62000,2
Asturias,Piso,255000,3
Asturias,Ático,228000,2
Asturias,Piso,199000,2
Asturias,Piso,99500,3
Asturias,Piso,189000,3
Asturias,Piso,148000,3
Asturias,Chalet,240000,4
Asturias,Chalet,399000,5
Asturias,Piso,65000,3
Asturias,Piso,165000,3
Asturias,Piso,135000,3
Asturias,Piso,113000,2
Asturias,Piso,125000,2
Asturias,Piso,145000,2
Asturias,Piso,105000,2
Asturias,Chalet,265000,3
Asturias,Piso,129900,3
Asturias,Piso,159000,3
Asturias,Ático,550000,3
Asturias,Piso,85000,2
Asturias,Chalet,105000,2
Asturias,Chalet,70000,4
Asturias,Piso,145000,2
Asturias,Piso,169000,3
Asturias,Piso,300000,2
Asturias,Piso,156000,2
Asturias,Piso,321000,2
Asturias,Piso,115000,2
Asturias,Piso,125000,3
Asturias,Piso,245000,2
Asturias,Piso,305000,2
Asturias,Piso,90000,3
Asturias,Piso,104500,1
Asturias,Casa Rural,225000,3
Asturias,Piso,105000,1
Asturias,Piso,130000,2
Asturias,Piso,145000,2
Asturias,Chalet,320000,3
Asturias,Chalet,490000,4
Asturias,Chalet,50000,3
Asturias,Chalet,49000,1
Asturias,Casa Rural,58000,3
Asturias,Piso,156000,1
Asturias,Piso,65000,3
Asturias,Chalet,83000,3
Asturias,Piso,95000,3
Asturias,Piso,160000,2
Asturias,Piso,195000,3
Asturias,Piso,168900,3
Asturias,Piso,119000,2
Asturias,Piso,210000,4
Asturias,Piso,209000,3
Asturias,Piso,344000,2
Asturias,Piso,199000,3
Asturias,Piso,305000,2
Asturias,Piso,209000,2
Asturias,Piso,149500,3
Asturias,Piso,535000,6
Asturias,Chalet,96000,4
Asturias,Piso,155000,2
Asturias,Piso,215000,3
Asturias,Chalet,280000,3
Asturias,Piso,430000,7
Asturias,Piso,129000,2
Asturias,Piso,129900,3
Asturias,Piso,130000,3
Asturias,Piso,89000,3
Asturias,Casa Rural,150000,3
Asturias,Piso,130000,3
Asturias,Piso,158750,3
Asturias,Piso,159900,3
Asturias,Piso,185000,3
Asturias,Piso,99900,3
Asturias,Piso,184500,3
Asturias,Piso,192000,3
Asturias,Piso,107900,3
Asturias,Chalet,480000,4
Asturias,Duplex,110000,2
Asturias,Piso,79500,1
Asturias,Chalet,200000,3
Asturias,Piso,100000,1
Asturias,Piso,180000,2
Asturias,Piso,343000,4
Asturias,Piso,320000,4
Asturias,Piso,315000,3
Asturias,Chalet,299000,2
Asturias,Chalet,135000,3
Asturias,Chalet,295000,3
Asturias,Piso,149900,2
Asturias,Piso,89000,2
Asturias,Piso,184900,3
Asturias,Piso,89660,1
Asturias,Piso,550000,4
Asturias,Casa Rural,205000,5
Asturias,Chalet,130000,3
Asturias,Chalet,988000,5
Asturias,Piso,144000,4
Asturias,Chalet,279900,5
Asturias,Chalet,65000,5
Asturias,Casa Rural,415000,3
Asturias,Chalet,950000,6
Asturias,Piso,89000,1
Asturias,Piso,580000,4
Asturias,Piso,118000,3
Asturias,Piso,105000,3
Asturias,Piso,125000,2
Asturias,Piso,135000,2
Asturias,Chalet,370000,5
Asturias,Casa Rural,37000,2
Asturias,Chalet,41900,4
Asturias,Chalet,188000,1
Asturias,Piso,105000,3
Asturias,Piso,98500,3
Asturias,Piso,149000,2
Asturias,Piso,185000,2
Asturias,Piso,119900,2
Asturias,Piso,77000,3
Asturias,Piso,89990,2
Asturias,Piso,185000,3
Asturias,Piso,44900,3
Asturias,Piso,185000,4
Asturias,Chalet,995000,7
Asturias,Piso,65000,2
Asturias,Piso,135000,3
Asturias,Piso,230000,2
Asturias,Casa Rural,350000,9
Asturias,Piso,340000,3
Asturias,Chalet,175000,4
Asturias,Chalet,235000,4
Asturias,Chalet,420000,4
Asturias,Chalet,190000,4
Asturias,Piso,235000,3
Asturias,Chalet,250000,4
Asturias,Chalet,198000,3
Asturias,Piso,193500,3
Asturias,Piso,40000,3
Asturias,Piso,360000,4
Asturias,Casa Rural,120000,3
Asturias,Casa Rural,366900,4
Asturias,Chalet,299900,4
Asturias,Chalet,75000,2
Asturias,Piso,135000,2
Asturias,Chalet,57000,4
Asturias,Piso,149000,3
Asturias,Chalet,640000,7
Asturias,Piso,235000,4
Asturias,Piso,200000,4
Asturias,Piso,160000,3
Asturias,Ático,174000,2
Asturias,Casa Rural,95000,2
Asturias,Piso,98000,4
Asturias,Piso,400000,5
Asturias,Piso,179000,2
Asturias,Chalet,735000,4
Asturias,Piso,350000,4
Asturias,Piso,162000,3
Asturias,Piso,182000,3
Asturias,Piso,185000,1
Asturias,Piso,185000,4
Asturias,Piso,80000,1
Asturias,Piso,130000,2
Asturias,Chalet,475000,4
Asturias,Piso,133000,2
Asturias,Piso,145000,3
Asturias,Chalet,390000,4
Asturias,Piso,110000,1
Asturias,Chalet,150000,3
Asturias,Piso,122000,3
Asturias,Piso,330000,2
Asturias,Ático,80000,2
Asturias,Piso,115000,3
Asturias,Chalet,150000,3
Asturias,Ático,97000,2
Asturias,Chalet,225000,4
Asturias,Piso,139000,3
Asturias,Piso,133000,3
Asturias,Piso,135000,3
Asturias,Piso,500000,4
Asturias,Piso,68000,3
Asturias,Chalet,87500,8
Asturias,Piso,85000,4
Asturias,Piso,125000,1
Asturias,Chalet,575000,8
Asturias,Piso,160000,3
Asturias,Piso,159000,3
Asturias,Piso,183000,3
Asturias,Piso,235000,4
Asturias,Piso,70000,1
Asturias,Piso,165000,3
Asturias,Piso,125000,2
Asturias,Piso,195000,4
Asturias,Piso,90000,3
Asturias,Ático,61000,2
Asturias,Piso,320000,2
Asturias,Piso,90000,2
Asturias,Piso,530000,5
Asturias,Piso,147000,3
Asturias,Piso,180000,3
Asturias,Chalet,130000,9
Asturias,Piso,115000,1
Asturias,Piso,260000,3
Asturias,Piso,73000,1
Asturias,Piso,90000,1
Asturias,Piso,130000,2
Asturias,Piso,120000,3
Asturias,Piso,209000,4
Asturias,Piso,130000,2
Asturias,Piso,170000,2
Asturias,Piso,133000,2
Asturias,Piso,81900,1
Asturias,Piso,210000,3
Asturias,Piso,145000,2
Asturias,Piso,95000,2
Asturias,Piso,88000,1
Asturias,Piso,164000,2
Asturias,Chalet,69000,3
Asturias,Casa Rural,54000,4
Asturias,Piso,120000,2
Asturias,Piso,82000,2
Asturias,Chalet,355000,5
Asturias,Piso,53000,3
Asturias,Piso,69000,1
Asturias,Chalet,185000,3
Asturias,Casa Rural,37000,1
Asturias,Piso,265000,3
Asturias,Piso,185000,3
Asturias,Chalet,305000,9
Asturias,Piso,46000,3
Asturias,Piso,81000,3
Asturias,Duplex,89700,2
Asturias,Chalet,470000,6
Asturias,Piso,138000,3
Asturias,Piso,178000,3
Asturias,Chalet,116000,2
Asturias,Piso,215000,3
Asturias,Piso,144000,2
Asturias,Piso,212500,3
Asturias,Chalet,51500,4
Asturias,Piso,38000,2
Asturias,Chalet,380000,5
Asturias,Piso,88000,3
Asturias,Piso,52000,3
Asturias,Piso,50000,3
Asturias,Piso,219000,1
Asturias,Chalet,139000,3
Asturias,Piso,90000,1
Asturias,Piso,33500,2
Asturias,Piso,53000,2
Asturias,Piso,135000,2
Asturias,Piso,85000,4
Asturias,Piso,135000,3
Asturias,Piso,55000,4
Asturias,Casa Rural,79000,3
Asturias,Piso,115000,1
Asturias,Piso,65000,1
Asturias,Chalet,315000,12
Asturias,Piso,212000,3
Asturias,Chalet,430000,3
Asturias,Piso,49900,5
Asturias,Piso,99500,3
Asturias,Piso,149000,4
Asturias,Piso,69840,1
Asturias,Piso,179800,3
Asturias,Chalet,284000,5
Asturias,Piso,220000,3
Asturias,Chalet,438000,4
Asturias,Chalet,265000,3
Asturias,Chalet,170000,7
Asturias,Piso,114900,3
Asturias,Chalet,308500,3
Asturias,Piso,85000,2
Asturias,Piso,99900,3
Asturias,Chalet,810000,16
Asturias,Piso,138500,3
Asturias,Piso,217995,3
Asturias,Piso,105000,3
Asturias,Chalet,69000,2
Asturias,Piso,55000,3
Asturias,Chalet,65000,2
Asturias,Piso,54900,3
Asturias,Piso,170000,3
Asturias,Piso,184400,3
Asturias,Chalet,550000,5
Asturias,Piso,88000,3
Asturias,Piso,43000,3
Asturias,Piso,98500,3
Asturias,Chalet,39900,3
Asturias,Piso,149900,3
Asturias,Chalet,308500,3
Asturias,Piso,59000,3
Asturias,Chalet,590000,5
Asturias,Chalet,95000,3
Asturias,Duplex,210000,2
Asturias,Chalet,138000,3
Asturias,Piso,112000,3
Asturias,Chalet,260000,8
Asturias,Piso,169000,2
Asturias,Piso,174000,2
Asturias,Piso,124000,3
Asturias,Chalet,249000,6
Asturias,Piso,99900,2
Asturias,Chalet,440000,2
Asturias,Piso,99000,3
Asturias,Chalet,250000,3
Asturias,Piso,119000,3
Asturias,Piso,145000,2
Asturias,Piso,66000,3
Asturias,Casa Rural,80000,2
Asturias,Piso,78000,2
Asturias,Chalet,85000,1
Asturias,Piso,230000,3
Asturias,Piso,195000,3
Asturias,Chalet,268000,4
Asturias,Chalet,150000,2
Asturias,Chalet,240000,3
Asturias,Piso,139997,2
Asturias,Piso,158500,3
Asturias,Piso,197500,3
Asturias,Piso,104000,1
Asturias,Piso,220000,3
Asturias,Chalet,340000,3
Asturias,Chalet,650000,6
Asturias,Chalet,298000,4
Asturias,Chalet,310000,4
Asturias,Piso,168000,3
Asturias,Piso,105000,1
Asturias,Duplex,155000,3
Asturias,Chalet,299000,3
Asturias,Ático,550000,3
Asturias,Chalet,370000,3
Asturias,Piso,485000,4
Asturias,Piso,177000,2
Asturias,Piso,170000,2
Asturias,Piso,198000,2
Asturias,Piso,88000,1
Asturias,Chalet,1150000,6
Asturias,Piso,135000,3
Asturias,Piso,246000,3
Asturias,Piso,130000,3
Asturias,Duplex,360000,3
Asturias,Piso,59000,3
Asturias,Piso,220000,3
Asturias,Chalet,84000,3
Asturias,Piso,138000,2
Asturias,Piso,135000,3
Asturias,Duplex,350000,4
Asturias,Piso,83000,1
Asturias,Piso,119900,3
Asturias,Chalet,745000,8
Asturias,Duplex,143000,3
Asturias,Chalet,1350000,2
Asturias,Piso,160000,2
Asturias,Chalet,297000,3
Asturias,Piso,112000,3
Asturias,Chalet,135000,3
Asturias,Chalet,850000,6
Asturias,Chalet,287000,4
Asturias,Casa Rural,36900,3
Asturias,Casa Rural,80000,5
Asturias,Ático,279900,2
Asturias,Chalet,950000,5
Asturias,Piso,350000,3
Asturias,Piso,130000,3
Asturias,Piso,280000,3
Asturias,Chalet,80000,3
Asturias,Duplex,120000,3
Asturias,Chalet,250000,2
Asturias,Piso,86000,2
Asturias,Piso,164000,3
Asturias,Chalet,75000,2
Asturias,Piso,143000,3
Asturias,Piso,137000,2
Asturias,Chalet,145000,2
Asturias,Chalet,240000,3
Asturias,Piso,85000,2
Asturias,Chalet,595000,4
Asturias,Piso,117000,3
Asturias,Chalet,3450000,9
Asturias,Piso,165000,2
Asturias,Piso,105000,2
Asturias,Chalet,680000,4
Asturias,Piso,134900,2
Asturias,Piso,130000,2
Asturias,Piso,138000,3
Asturias,Chalet,99500,3
Asturias,Piso,122000,3
Ceuta,Piso,198000,3
Ceuta,Piso,580000,3
Ceuta,Piso,184000,1
Ceuta,Chalet,550000,6
Ceuta,Ático,750000,6
Ceuta,Piso,565000,4
Ceuta,Piso,280000,2
Ceuta,Piso,150000,2
Ceuta,Piso,116000,1
Ceuta,Piso,164000,2
Ceuta,Piso,200000,3
Ceuta,Piso,120000,2
Ceuta,Piso,120600,3
Ceuta,Duplex,270000,3
Ceuta,Piso,154000,3
Ceuta,Piso,237000,3
Ceuta,Piso,590000,9
Ceuta,Piso,355000,3
Ceuta,Ático,245000,2
Ceuta,Piso,137700,4
Ceuta,Piso,150000,3
Ceuta,Piso,141900,4
Ceuta,Piso,160000,3
Ceuta,Piso,152000,3
Ceuta,Piso,170000,1
Ceuta,Piso,160000,1
Ceuta,Piso,205000,3
Ceuta,Piso,171000,1
Ceuta,Piso,170000,1
Ceuta,Piso,280000,4
Ceuta,Piso,250000,3
Ceuta,Piso,260000,4
Ceuta,Piso,220000,3
Ceuta,Ático,280000,2
Ceuta,Piso,380000,3
Ceuta,Piso,239995,2
Ceuta,Chalet,510000,3
Ceuta,Piso,210000,2
Ceuta,Piso,260000,3
Ceuta,Chalet,305000,3
Ceuta,Piso,250000,2
Ceuta,Piso,219000,3
Ceuta,Duplex,550000,4
Ceuta,Piso,280000,4
Ceuta,Piso,370000,4
Ceuta,Ático,225000,1
Ceuta,Estudio,145000,0
Ceuta,Duplex,550000,4
Ceuta,Piso,260000,3
Ceuta,Piso,290000,3
Ceuta,Ático,600000,5
Ceuta,Piso,170000,3
Ceuta,Piso,420000,3
Ceuta,Piso,188800,3
Ceuta,Piso,195000,2
Ceuta,Piso,225000,3
Ceuta,Piso,200000,2
Ceuta,Piso,375000,4
Ceuta,Piso,470000,4
Ceuta,Piso,175000,2
Ceuta,Piso,365000,4
Ceuta,Ático,510000,5
Ceuta,Piso,360000,4
Ceuta,Piso,210000,3
Ceuta,Piso,210000,2
Ceuta,Piso,350000,5
Ceuta,Piso,200000,3
Ceuta,Piso,475000,4
Ceuta,Duplex,550000,4
Ceuta,Piso,300000,5
Ceuta,Chalet,520000,7
Ceuta,Piso,180000,3
Ceuta,Piso,135000,2
Ceuta,Piso,157000,2
Ceuta,Piso,90000,3
Ceuta,Piso,160000,3
Ceuta,Estudio,98000,0
Ceuta,Piso,170000,1
Ceuta,Piso,225000,2
Ceuta,Ático,900000,9
Ceuta,Piso,218500,3
Ceuta,Piso,190000,5
Ceuta,Piso,170000,2
Ceuta,Piso,650000,3
Ceuta,Chalet,350000,4
Ceuta,Piso,350000,4
Ceuta,Piso,260000,2
Ceuta,Chalet,130000,2
Ceuta,Piso,240000,3
Ceuta,Chalet,400000,4
Ceuta,Piso,310000,4
Ceuta,Chalet,275000,4
Ceuta,Chalet,185000,3
Ceuta,Piso,180000,3
Ceuta,Piso,178000,2
Ceuta,Piso,178000,1
Ceuta,Piso,680000,5
Ceuta,Piso,275000,2
Ceuta,Piso,250000,4
Ceuta,Piso,115000,3
Ceuta,Piso,190000,1
Ceuta,Piso,108000,2
Ceuta,Piso,238000,2
Ceuta,Piso,150000,3
Ceuta,Piso,215000,3
Ceuta,Piso,475000,5
Ceuta,Piso,230000,3
Ceuta,Piso,220000,4
Ceuta,Piso,190000,3
Ceuta,Piso,325000,7
Ceuta,Piso,227000,2
Ceuta,Piso,195000,3
Ceuta,Estudio,148000,0
Ceuta,Piso,175000,3
Ceuta,Piso,210000,3
Ceuta,Piso,215000,2
Ceuta,Piso,148000,1
Ceuta,Piso,120000,1
Ceuta,Piso,230000,3
Ceuta,Chalet,480000,5
Ceuta,Piso,220000,4
Ceuta,Piso,150000,3
Ceuta,Piso,265000,3
